,Open,High,Low,Close
2024-02-23 21:00:00,1.08229,1.08245,1.08174,1.08223
2024-02-23 20:00:00,1.08263,1.08266,1.08199,1.08229
2024-02-23 19:00:00,1.08243,1.08296,1.08226,1.08265
2024-02-23 18:00:00,1.08274,1.08290,1.08207,1.08245
2024-02-23 17:00:00,1.08206,1.08287,1.08148,1.08273
2024-02-23 16:00:00,1.08255,1.08256,1.08115,1.08206
2024-02-23 15:00:00,1.08315,1.08370,1.08240,1.08255
2024-02-23 14:00:00,1.08361,1.08368,1.08265,1.08319
2024-02-23 13:00:00,1.08271,1.08396,1.08243,1.08360
2024-02-23 12:00:00,1.08238,1.08315,1.08220,1.08270
2024-02-23 11:00:00,1.08174,1.08250,1.08168,1.08239
2024-02-23 10:00:00,1.08248,1.08257,1.08138,1.08172
2024-02-23 09:00:00,1.08293,1.08324,1.08208,1.08252
2024-02-23 08:00:00,1.08256,1.08320,1.08238,1.08292
2024-02-23 07:00:00,1.08227,1.08276,1.08217,1.08257
2024-02-23 06:00:00,1.08252,1.08271,1.08210,1.08226
2024-02-23 05:00:00,1.08251,1.08285,1.08246,1.08252
2024-02-23 04:00:00,1.08252,1.08260,1.08224,1.08252
2024-02-23 03:00:00,1.08268,1.08306,1.08246,1.08254
2024-02-23 02:00:00,1.08215,1.08320,1.08215,1.08267
2024-02-23 01:00:00,1.08252,1.08280,1.08145,1.08216
2024-02-23 00:00:00,1.08219,1.08260,1.08187,1.08253
2024-02-22 23:00:00,1.08221,1.08242,1.08163,1.08210
2024-02-22 22:00:00,1.08219,1.08237,1.08204,1.08222
2024-02-22 21:00:00,1.08224,1.08233,1.08182,1.08217
2024-02-22 20:00:00,1.08248,1.08251,1.08189,1.08223
2024-02-22 19:00:00,1.08201,1.08262,1.08143,1.08248
2024-02-22 18:00:00,1.08139,1.08241,1.08115,1.08202
2024-02-22 17:00:00,1.08102,1.08186,1.08085,1.08138
2024-02-22 16:00:00,1.08180,1.08195,1.08035,1.08102
2024-02-22 15:00:00,1.08231,1.08247,1.08025,1.08179
2024-02-22 14:00:00,1.08440,1.08481,1.08210,1.08230
2024-02-22 13:00:00,1.08573,1.08586,1.08420,1.08440
2024-02-22 12:00:00,1.08568,1.08574,1.08446,1.08574
2024-02-22 11:00:00,1.08529,1.08589,1.08501,1.08565
2024-02-22 10:00:00,1.08711,1.08716,1.08477,1.08525
2024-02-22 09:00:00,1.08532,1.08882,1.08523,1.08715
2024-02-22 08:00:00,1.08382,1.08540,1.08373,1.08531
2024-02-22 07:00:00,1.08335,1.08402,1.08328,1.08386
2024-02-22 06:00:00,1.08303,1.08380,1.08294,1.08331
2024-02-22 05:00:00,1.08257,1.08310,1.08250,1.08303
2024-02-22 04:00:00,1.08258,1.08273,1.08229,1.08256
2024-02-22 03:00:00,1.08264,1.08272,1.08188,1.08261
2024-02-22 02:00:00,1.08301,1.08306,1.08264,1.08264
2024-02-22 01:00:00,1.08198,1.08321,1.08198,1.08299
2024-02-22 00:00:00,1.08192,1.08226,1.08184,1.08203
2024-02-21 23:00:00,1.08182,1.08209,1.08136,1.08190
